timestamp,service_name,event_code,event_provider,trace_id,transaction_id,message,callee,call_duration
2025-06-03 11:35:18:670,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.004",service_4,0.001
2025-06-03 11:35:18:673,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:188, function_24",service_4,0.003
2025-06-03 11:35:18:674,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.004,Velocity:0)",service_8,0.002
2025-06-03 11:35:18:677,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:188, function_26 60",service_4,0.124
2025-06-03 11:35:18:678,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.123
2025-06-03 11:35:18:809,service_21,package_3.package_4.interface_20.function_34,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_34",service_3,0.0
2025-06-03 11:35:18:810,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 1",service_18,0.005
2025-06-03 11:35:18:812,service_18,package_3.package_10.interface_13.function_58,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_58",service_8,0.003
2025-06-03 11:35:18:821,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionEnd",service_3,0.302
2025-06-03 11:35:19:120,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.003",service_4,0.003
2025-06-03 11:35:19:126,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:189, function_24",service_4,0.004
2025-06-03 11:35:19:127,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.003,Velocity:0)",service_8,0.003
2025-06-03 11:35:19:131,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:189, function_26 60",service_4,0.0
2025-06-03 11:35:19:133,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.111
2025-06-03 11:35:19:250,service_21,package_3.package_4.interface_20.function_35,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_35",service_3,0.006
2025-06-03 11:35:19:251,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 2",service_18,0.005
2025-06-03 11:35:19:252,service_18,package_3.package_10.interface_13.function_31,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_31",service_8,0.004
2025-06-03 11:35:19:268,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:NotPresent)",service_10,0.002
2025-06-03 11:35:19:272,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 Docker",service_3,0.291
2025-06-03 11:35:19:560,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.018",service_4,0.003
2025-06-03 11:35:19:564,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:190, function_24",service_4,0.005
2025-06-03 11:35:19:566,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.018,Velocity:0)",service_8,0.003
2025-06-03 11:35:19:571,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:190, function_26 60",service_4,0.125
2025-06-03 11:35:19:572,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.124
2025-06-03 11:35:19:704,service_21,package_3.package_4.interface_19.function_51,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:6, function_51",service_3,0.007
2025-06-03 11:35:19:705,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:224, function_1 1",service_18,0.006
2025-06-03 11:35:19:707,service_18,package_3.package_10.interface_13.function_52,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_52",service_8,0.004
2025-06-03 11:35:19:715,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:Unknown)",service_10,0.003
2025-06-03 11:35:19:727,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionBegin",service_3,0.003
2025-06-03 11:35:19:728,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:Unknown)",service_10,0.002
2025-06-03 11:35:20:037,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.004",service_4,0.003
2025-06-03 11:35:20:042,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.004,Velocity:0)",service_8,0.003
2025-06-03 11:35:20:042,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:191, function_24",service_4,0.003
2025-06-03 11:35:20:046,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:191, function_26 60",service_4,0.112
2025-06-03 11:35:20:047,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.111
2025-06-03 11:35:20:163,service_21,package_3.package_4.interface_19.function_27,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:6, function_27",service_3,0.0
2025-06-03 11:35:20:164,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:224, function_1 2",service_18,0.005
2025-06-03 11:35:20:166,service_18,package_3.package_10.interface_13.function_29,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_29",service_8,0.003
2025-06-03 11:35:20:172,service_21,package_3.interface_21.function_53,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:Unknown)",service_10,0.001
2025-06-03 11:35:20:195,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionBegin",service_3,0.296
2025-06-03 11:35:20:489,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.004",service_4,0.002
2025-06-03 11:35:20:494,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:192, function_24",service_4,0.003
2025-06-03 11:35:20:495,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.004,Velocity:0)",service_8,0.002
2025-06-03 11:35:20:498,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:192, function_26 60",service_4,0.0
2025-06-03 11:35:20:498,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.0
2025-06-03 11:35:20:626,service_21,package_3.package_4.interface_20.function_34,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_34",service_3,0.0
2025-06-03 11:35:20:628,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 1",service_18,0.004
2025-06-03 11:35:20:629,service_18,package_3.package_10.interface_13.function_58,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_58",service_8,0.003
2025-06-03 11:35:20:639,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 CartridgeDetectionEnd",service_3,0.399
2025-06-03 11:35:21:036,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0.003",service_4,0.002
2025-06-03 11:35:21:040,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:193, function_24",service_4,0.004
2025-06-03 11:35:21:041,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.003,Velocity:0)",service_8,0.003
2025-06-03 11:35:21:044,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:193, function_26 60",service_4,0.0
2025-06-03 11:35:21:044,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.0
2025-06-03 11:35:21:168,service_21,package_3.package_4.interface_20.function_35,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:8, function_35",service_3,0.008
2025-06-03 11:35:21:170,service_3,package_1.package_2.interface_1.function_1,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_18:223, function_1 2",service_18,0.006
2025-06-03 11:35:21:171,service_18,package_3.package_10.interface_13.function_31,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:2, function_31",service_8,0.005
2025-06-03 11:35:21:190,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:NotPresent)",service_10,0.003
2025-06-03 11:35:21:193,service_21,package_3.package_4.interface_15.function_23,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_3:4, function_23 Park",service_3,0.0
2025-06-03 11:35:21:583,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:41, function_3 X, 0",service_4,0.001
2025-06-03 11:35:21:585,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:194, function_24",service_4,0.002
2025-06-03 11:35:21:585,service_4,package_3.package_10.interface_18.function_25,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0,Velocity:0)",service_8,0.002
2025-06-03 11:35:21:587,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_4:194, function_26 60",service_4,0.119
2025-06-03 11:35:21:588,service_4,package_3.package_10.interface_18.function_26,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_8:3, function_26 60",service_8,0.118
2025-06-03 11:35:21:714,service_21,package_3.interface_21.function_62,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_62 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:NotPresent)",service_10,0.003
2025-06-03 11:35:21:718,service_21,package_3.interface_21.function_59,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_59",service_10,0.002
2025-06-03 11:35:21:720,service_21,package_3.interface_21.function_53,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_53 (CassetteSlot:Unknown,Detail_objectId:2970299:service_10:119,State:NotPresent)",service_10,0.003
2025-06-03 11:35:21:724,service_21,package_3.interface_21.function_62,infrastructure,57d5d46a-130d-4bbc-bff5-a6251400608b,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:service_10:1, function_62 (CassetteSlot:Slot12,Detail_objectId:2970299:service_10:70,State:NotPresent)",service_10,0.002
2025-06-03 11:35:36:375,service_12,package_1.package_2.interface_1.function_1,infrastructure,-,-,"-> Client, 2970299:service_18:114, function_1 3",service_18,0.003
2025-06-03 11:35:36:375,service_17,package_1.package_2.interface_1.function_1,infrastructure,-,-,"-> Client, 2970299:service_19:34, function_1 3",service_19,0.003
2025-06-03 11:35:37:405,service_21,package_3.package_4.interface_31.function_63,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_3:3, function_63",service_3,0.009
2025-06-03 11:35:37:407,service_3,package_1.package_2.interface_1.function_1,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_18:221, function_1 1",service_18,0.007
2025-06-03 11:35:37:409,service_18,package_3.package_10.interface_13.function_64,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_8:2, function_64",service_8,0.005
2025-06-03 11:35:47:491,service_21,package_3.interface_27.function_65,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_14:1, function_65",service_14,0.003
2025-06-03 11:35:47:494,service_21,package_3.package_14.interface_32.function_24,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_14:21, function_24",service_14,0.0
2025-06-03 11:35:47:978,service_14,package_3.package_11.package_13.interface_28.function_56,infrastructure,-,-,"-> Client, 2970299:service_13:7, function_56",service_13,0.005
2025-06-03 11:35:47:979,service_13,package_1.package_2.interface_1.function_1,infrastructure,b50583bb-8ff7-4549-86ae-9d28fa4f99a1,adfa2723-c7d3-44da-883f-4d9ef28df767,"-> Client, 2970299:service_18:16, function_1 2",service_18,0.004
2025-06-03 11:35:47:980,service_18,package_3.package_10.interface_29.function_56,infrastructure,b50583bb-8ff7-4549-86ae-9d28fa4f99a1,adfa2723-c7d3-44da-883f-4d9ef28df767,"-> Client, 2970299:service_8:11, function_56",service_8,0.003
2025-06-03 11:35:48:116,service_14,package_3.package_11.package_13.interface_33.function_66,infrastructure,-,-,"-> Client, 2970299:service_13:12, function_66",service_13,0.01
2025-06-03 11:35:48:119,service_13,package_1.package_2.interface_1.function_1,infrastructure,16c43300-2f6f-49be-bd0b-8269e5d673df,288c42dc-fac1-4081-81e8-8e94c662f0e3,"-> Client, 2970299:service_18:63, function_1 1",service_18,0.007
2025-06-03 11:35:48:120,service_18,package_3.package_10.interface_34.function_67,infrastructure,16c43300-2f6f-49be-bd0b-8269e5d673df,288c42dc-fac1-4081-81e8-8e94c662f0e3,"-> Client, 2970299:service_8:31, function_67",service_8,0.006
2025-06-03 11:35:48:137,service_14,package_3.package_11.package_13.interface_28.function_56,infrastructure,-,-,"-> Client, 2970299:service_13:8, function_56",service_13,0.008
2025-06-03 11:35:48:140,service_13,package_1.package_2.interface_1.function_1,infrastructure,2fc79bcd-6b51-4d91-be23-b9179831b872,8b381aa7-8a22-478b-8e96-0d5cc75dca61,"-> Client, 2970299:service_18:12, function_1 2",service_18,0.005
2025-06-03 11:35:48:141,service_18,package_3.package_10.interface_29.function_56,infrastructure,2fc79bcd-6b51-4d91-be23-b9179831b872,8b381aa7-8a22-478b-8e96-0d5cc75dca61,"-> Client, 2970299:service_8:12, function_56",service_8,0.004
2025-06-03 11:35:50:302,service_14,package_3.package_11.package_13.interface_28.function_47,infrastructure,-,-,"-> Client, 2970299:service_13:10, function_47",service_13,0.009
2025-06-03 11:35:50:305,service_13,package_1.package_2.interface_1.function_1,infrastructure,64b2d684-8a18-4159-a16a-47f815bb73c9,c56cacbb-0abf-43fb-885b-864ac07ac0ee,"-> Client, 2970299:service_18:22, function_1 1",service_18,0.006
2025-06-03 11:35:50:307,service_18,package_3.package_10.interface_29.function_47,infrastructure,64b2d684-8a18-4159-a16a-47f815bb73c9,c56cacbb-0abf-43fb-885b-864ac07ac0ee,"-> Client, 2970299:service_8:14, function_47",service_8,0.004
2025-06-03 11:35:50:442,service_14,package_3.package_11.package_13.interface_28.function_56,infrastructure,-,-,"-> Client, 2970299:service_13:10, function_56",service_13,0.008
2025-06-03 11:35:50:444,service_13,package_1.package_2.interface_1.function_1,infrastructure,867313a4-e7ef-4811-90df-c4519a718a4f,4ee8b820-bd89-4a89-93f9-782d3e2d0654,"-> Client, 2970299:service_18:22, function_1 2",service_18,0.006
2025-06-03 11:35:50:446,service_18,package_3.package_10.interface_29.function_56,infrastructure,867313a4-e7ef-4811-90df-c4519a718a4f,4ee8b820-bd89-4a89-93f9-782d3e2d0654,"-> Client, 2970299:service_8:14, function_56",service_8,0.004
2025-06-03 11:35:50:591,service_21,package_3.interface_2.function_68,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_14:1, function_68 Required",service_14,0.003
2025-06-03 11:35:50:594,service_21,package_3.interface_26.function_24,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_14:29, function_24",service_14,0.0
2025-06-03 11:35:51:608,service_14,package_3.package_11.package_13.interface_28.function_47,infrastructure,-,-,"-> Client, 2970299:service_13:10, function_47",service_13,0.01
2025-06-03 11:35:51:612,service_13,package_1.package_2.interface_1.function_1,infrastructure,ec00f206-9801-4c89-81af-156b7168adb0,8dce24eb-562b-4b5c-9499-fd00a1d4c33b,"-> Client, 2970299:service_18:22, function_1 1",service_18,0.006
2025-06-03 11:35:51:614,service_18,package_3.package_10.interface_29.function_47,infrastructure,ec00f206-9801-4c89-81af-156b7168adb0,8dce24eb-562b-4b5c-9499-fd00a1d4c33b,"-> Client, 2970299:service_8:14, function_47",service_8,0.004
2025-06-03 11:35:51:748,service_14,package_3.package_11.package_13.interface_28.function_47,infrastructure,-,-,"-> Client, 2970299:service_13:5, function_47",service_13,0.009
2025-06-03 11:35:51:752,service_13,package_1.package_2.interface_1.function_1,infrastructure,35a5aac1-709e-4383-bf39-4090b67e029f,eed1210e-42d7-4314-8f16-af11d3b9920f,"-> Client, 2970299:service_18:8, function_1 1",service_18,0.005
2025-06-03 11:35:51:753,service_18,package_3.package_10.interface_29.function_47,infrastructure,35a5aac1-709e-4383-bf39-4090b67e029f,eed1210e-42d7-4314-8f16-af11d3b9920f,"-> Client, 2970299:service_8:9, function_47",service_8,0.004
2025-06-03 11:35:51:892,service_21,package_3.package_4.interface_10.function_23,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_3:5, function_23 Slot12",service_3,0.007
2025-06-03 11:35:51:896,service_21,package_3.interface_21.function_32,infrastructure,-,-,"-> Client, 2970299:service_10:1, function_32 Unknown",service_10,0.003
2025-06-03 11:35:52:047,service_3,package_1.package_7.package_8.package_9.interface_16.function_3,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_4:34, function_3 Z, 0.044",service_4,0.003
2025-06-03 11:35:52:053,service_3,package_1.package_7.package_8.package_9.interface_17.function_24,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_4:195, function_24",service_4,0.005
2025-06-03 11:35:52:054,service_4,package_3.package_10.interface_18.function_25,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_8:4, function_25 (MoveCorrection:,MoveType:Absolute,Parameterfunction_1:,Position:0.044,Velocity:0)",service_8,0.004
2025-06-03 11:35:52:059,service_3,package_1.package_7.package_8.package_9.interface_17.function_26,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_4:195, function_26 60",service_4,0.115
2025-06-03 11:35:52:061,service_4,package_3.package_10.interface_18.function_26,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_8:4, function_26 60",service_8,0.113
2025-06-03 11:35:52:182,service_21,package_3.interface_21.function_43,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_10:1, function_43 Unknown",service_10,0.003
2025-06-03 11:35:52:186,service_21,package_3.package_4.interface_22.function_44,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_3:2, function_44",service_3,0.007
2025-06-03 11:35:52:187,service_3,package_1.package_2.interface_1.function_1,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_18:226, function_1 1",service_18,0.006
2025-06-03 11:35:52:189,service_18,package_3.package_10.interface_13.function_44,infrastructure,a16bd573-419a-4f92-b491-ad8a9ceff621,cc478cdf-0288-4c94-87dc-e234921f9cb2,"-> Client, 2970299:service_8:2, function_44",service_8,0.004
